"","CROP.WILD.RELATIVE","Crop","GENEPOOL","GRAFTSTOCK","TRAIT","ONTOLOGY","BREEDING.TYPE","TaxonName","AccYear","ItemLocationName","IUCNRedList","IUCNRedListCode","LifeForm","NationalRedListCode","NationalRedList","RegionalRedList","RegionalRedListCode","Locality","MaterialType","AltitudeFrom","AltitudeTo","CoordLatDD","CoordLongDD","CountryName","ItemAccNoRef","ContactNameFull","TaxonNameFull","ItemAccNoFull","Cultivar","AccNoCons","CollNo","DetType","ProvenanceCode","ItemNo","AtrA_Variant","Collector","ItemConsNo","ItemStatusDate","ItemStatusCode","ItemType","AccNoFull","CollName","AccNo","CollNo.1","CollCode","Genus","ItemLocationRef","ItemSpecCount","SpecCount","variant"
"766","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",1974,"North (PP Plan #46), Nitobe Memorial Garden","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Vaccinium ovatum Pursh","1974-0302.01","","08717/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0302","UBC Botanical Garden",302,"","UBC","Vaccinium","","1","1",""
"767","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"Rainforest - Northeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.05","","","bjs.2016-0021","","W",5,"","Stormes, Ben",NA,"2019-10-17","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"768","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"East Pinetum","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.03","","","bjs.2016-0021","","W",3,"","Stormes, Ben",NA,"2019-06-13","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"769","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2004,"Entrance sign bed, northeast of access road","","","Shrub","","","Yellow-listed British Columbia","YW","","unknown",NA,NA,NA,NA,"","","2003 Lost accession number, given new number","Vaccinium ovatum Pursh","2004-0067.01","","37099/0-1003-2004","","","U",1,"","",NA,"2018-03-07","O","Planting","2004-0067","UBC Botanical Garden",67,"","UBC","Vaccinium","","1","1",""
"770","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"Rainforest - Northeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.06","","","bjs.2016-0021","","W",6,"","Stormes, Ben",NA,"2019-10-17","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"771","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum 'Thunderbird'",1975,"Between upper and middle path, in middle bed of narrowest part of BC Rainforest Garden","","","Shrub","","","","","Tofino, along beach west of Tofino, beside a small park in the woods","plant",0,15,49.15,-125.916667,"Canada","1975-0850.01","Rose, Allan A.","Vaccinium ovatum Pursh 'Thunderbird'","1975-0850.02","'Thunderbird'","12599/0-0284-1975","AAR.75278","","W",2,"","Rose, Allan A.",NA,"2016-05-01","O","Planting","1975-0850","UBC Botanical Garden",850,"AAR.75278","UBC","Vaccinium","","1","5","Thunderbird'"
"772","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum 'Thunderbird'",1975,"Immediately ENE of J.K. Henry Lake on north side of fence path","","","Shrub","","","","","Tofino, along beach west of Tofino, beside a small park in the woods","plant",0,15,49.15,-125.916667,"Canada","","Rose, Allan A.","Vaccinium ovatum Pursh 'Thunderbird'","1975-0850.01","'Thunderbird'","12599/0-0284-1975","AAR.75278","","W",1,"","Rose, Allan A.",NA,"2010-11-23","O","Planting","1975-0850","UBC Botanical Garden",850,"AAR.75278","UBC","Vaccinium","","1","5","Thunderbird'"
"773","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum 'Thunderbird'",1975,"Wooded Area, BC Native Garden","","","Shrub","","","","","Tofino, along beach west of Tofino, beside a small park in the woods","plant",0,15,49.15,-125.916667,"Canada","1975-0850.01","Rose, Allan A.","Vaccinium ovatum Pursh 'Thunderbird'","1975-0850.03","'Thunderbird'","12599/0-0284-1975","AAR.75278","","W",3,"","Rose, Allan A.",NA,"2010-11-23","O","Planting","1975-0850","UBC Botanical Garden",850,"AAR.75278","UBC","Vaccinium","","2","5","Thunderbird'"
"774","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2010,"Middle central wooded bed","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Vaccinium ovatum Pursh","2010-0531.01","","40114/0-0075-2010","","","U",1,"","",NA,"2016-05-01","O","Planting","2010-0531","UBC Botanical Garden",531,"","UBC","Vaccinium","","2","2",""
"775","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"East Pinetum","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.04","","","bjs.2016-0021","","W",4,"","Stormes, Ben",NA,"2019-06-13","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"776","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",1974,"Immediately ENE of J.K. Henry Lake on north side of fence path","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Mr. Karl Wrase, White Rock, BC, Canada","Vaccinium ovatum Pursh","1974-0021.01","","07673/0-0115-1974","","","G",1,"","",NA,"2018-02-26","O","Planting","1974-0021","UBC Botanical Garden",21,"","UBC","Vaccinium","","1","1",""
"777","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"East Pinetum","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.01","","","bjs.2016-0021","","W",1,"","Stormes, Ben",NA,"2019-06-13","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"778","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"East Pinetum","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.02","","","bjs.2016-0021","","W",2,"","Stormes, Ben",NA,"2019-06-13","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"779","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum 'Thunderbird'",1975,"Entrance sign bed, northeast of access road","","","Shrub","","","","","Tofino, along beach west of Tofino, beside a small park in the woods","plant",0,15,49.15,-125.916667,"Canada","1975-0850.04","Rose, Allan A.","Vaccinium ovatum Pursh 'Thunderbird'","1975-0850.05","'Thunderbird'","12599/0-0284-1975","AAR.75278","","W",5,"","Rose, Allan A.",NA,"2018-03-07","O","Planting","1975-0850","UBC Botanical Garden",850,"AAR.75278","UBC","Vaccinium","","7","5","Thunderbird'"
"780","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum 'Thunderbird'",1975,"Narrow bed along fenceline southeast of pond","","","Shrub","","","","","Tofino, along beach west of Tofino, beside a small park in the woods","plant",0,15,49.15,-125.916667,"Canada","1975-0850.01","Rose, Allan A.","Vaccinium ovatum Pursh 'Thunderbird'","1975-0850.04","'Thunderbird'","12599/0-0284-1975","AAR.75278","","W",4,"","Rose, Allan A.",NA,"2018-03-07","O","Planting","1975-0850","UBC Botanical Garden",850,"AAR.75278","UBC","Vaccinium","","","5","Thunderbird'"
"781","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"Rainforest - Northeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.09","","","bjs.2016-0021","","W",9,"","Stormes, Ben",NA,"2019-10-29","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"782","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"Rainforest - Northeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.10","","","bjs.2016-0021","","W",10,"","Stormes, Ben",NA,"2019-10-29","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"783","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"Rainforest - Northeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.07","","","bjs.2016-0021","","W",7,"","Stormes, Ben",NA,"2019-10-17","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"784","Vaccinium ovatum","Blueberry","Tertiary","","",NA,"","Vaccinium ovatum",2016,"Rainforest - Northeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, North of Heisholt Lake","seed",16,NA,49.7822,-124.5985,"Canada","","Stormes, Ben","Vaccinium ovatum Pursh","2016-0315.08","","","bjs.2016-0021","","W",8,"","Stormes, Ben",NA,"2019-10-29","P","Planting","2016-0315","UBC Botanical Garden",315,"bjs.2016-0021","UBC","Vaccinium","","1","",""
"785","Vaccinium oxycoccos","Cranberry","Secondary","","Agronomic",NA,"Crop Quality (AG)","Vaccinium oxycoccos",2013,"Bog and adjacent pond","","","Shrub","","","Yellow-listed British Columbia","YW","8 km south of Massett, south side of road near pullout, Graham Island","plant",57,NA,53.926063,-132.10783,"Canada","","Mosquin, Daniel Patrick Kenneth","Vaccinium oxycoccos L.","2013-0301.01","","42044/0-5481-2013","DM.2013-011PT","","W",1,"","Mosquin, Daniel",NA,"2013-07-10","P","Planting","2013-0301","UBC Botanical Garden",301,"DM.2013-011PT","UBC","Vaccinium","","1","1",""
"786","Vaccinium parvifolium","Blueberry","Secondary","","",NA,"","Vaccinium parvifolium",1974,"North (PP Plan #46), Nitobe Memorial Garden","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Vaccinium parvifolium Sm. in Rees","1974-0289.01","","08695/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0289","UBC Botanical Garden",289,"","UBC","Vaccinium","","1","1",""
"787","Vaccinium stamineum","Blueberry",NA,NA,NA,NA,NA,"Vaccinium stamineum",2011,"Lawson","","","Shrub","T","Threatened SARA Schedule 1","","","Mt. Tom summit, Holyoke, Hampden County","seed",362,NA,42.241667,-72.647778,"United States of America","","Smith College Botanic Garden, Northampton, MA 01060, USA","Vaccinium stamineum L.","2011-0148.01","","40427/0-0065-2011","","","W",1,"","",NA,"2020-01-09","O","Planting","2011-0148","UBC Botanical Garden",148,"","UBC","Vaccinium","","1","20",""
"788","Vaccinium stamineum","Blueberry",NA,NA,NA,NA,NA,"Vaccinium stamineum",2011,"Lawson","","","Shrub","T","Threatened SARA Schedule 1","","","Mt. Tom summit, Holyoke, Hampden County","seed",362,NA,42.241667,-72.647778,"United States of America","2011-0148.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Vaccinium stamineum L.","2011-0148.05","","40427/0-0065-2011","","","W",5,"","",NA,"2020-01-09","O","Planting","2011-0148","UBC Botanical Garden",148,"","UBC","Vaccinium","","1","20",""
"789","Vaccinium stamineum","Blueberry",NA,NA,NA,NA,NA,"Vaccinium stamineum",2011,"Lawson","","","Shrub","T","Threatened SARA Schedule 1","","","Mt. Tom summit, Holyoke, Hampden County","seed",362,NA,42.241667,-72.647778,"United States of America","2011-0148.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Vaccinium stamineum L.","2011-0148.03","","40427/0-0065-2011","","","W",3,"","",NA,"2020-01-09","O","Planting","2011-0148","UBC Botanical Garden",148,"","UBC","Vaccinium","","1","20",""
"790","Vaccinium stamineum","Blueberry",NA,NA,NA,NA,NA,"Vaccinium stamineum",2011,"Lawson","","","Shrub","T","Threatened SARA Schedule 1","","","Mt. Tom summit, Holyoke, Hampden County","seed",362,NA,42.241667,-72.647778,"United States of America","2011-0148.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Vaccinium stamineum L.","2011-0148.02","","40427/0-0065-2011","","","W",2,"","",NA,"2020-01-09","O","Planting","2011-0148","UBC Botanical Garden",148,"","UBC","Vaccinium","","1","20",""
"791","Vaccinium stamineum","Blueberry",NA,NA,NA,NA,NA,"Vaccinium stamineum",2011,"Lawson","","","Shrub","T","Threatened SARA Schedule 1","","","Mt. Tom summit, Holyoke, Hampden County","seed",362,NA,42.241667,-72.647778,"United States of America","2011-0148.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Vaccinium stamineum L.","2011-0148.04","","40427/0-0065-2011","","","W",4,"","",NA,"2020-01-09","O","Planting","2011-0148","UBC Botanical Garden",148,"","UBC","Vaccinium","","1","20",""
"792","Vaccinium uliginosum","Blueberry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Vaccinium uliginosum",1983,"Between upper and middle path, in middle bed of narrowest part of BC Rainforest Garden","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,57.05,-122.95,"Canada","","Rose, Allan A.","Vaccinium uliginosum L.","1983-0737.01","","23213/0-0284-1983","AAR.82145","","W",1,"","Rose, Allan A.",NA,"1982-01-01","P","Planting","1983-0737","UBC Botanical Garden",737,"AAR.82145","UBC","Vaccinium","","1","1",""
"793","Vaccinium uliginosum","Blueberry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Vaccinium uliginosum",1983,"Between upper and middle path, in middle bed of narrowest part of BC Rainforest Garden","","","Shrub","","","Yellow-listed British Columbia","YW","Summit Lake, up road to microwave tower then into mountain above","plant",1067,NA,58.666667,-124.883333,"Canada","","Rose, Allan A.","Vaccinium uliginosum L.","1983-0738.01","","23214/0-0284-1983","AAR.80391A","","W",1,"","Rose, Allan A.",NA,"1980-01-01","P","Planting","1983-0738","UBC Botanical Garden",738,"AAR.80391A","UBC","Vaccinium","","1","1",""
"794","Vaccinium uliginosum","Blueberry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Vaccinium uliginosum",2003,"Bog and adjacent pond","","","Shrub","","","Yellow-listed British Columbia","YW","","unknown",NA,NA,NA,NA,"","","2003 Lost accession number, given new number","Vaccinium uliginosum L.","2003-0308.01","","37033/0-1003-2003","","","U",1,"","",NA,"2016-05-01","O","Planting","2003-0308","UBC Botanical Garden",308,"","UBC","Vaccinium","","1","1",""
"795","Vaccinium uliginosum","Blueberry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Vaccinium uliginosum",1975,"Between upper and middle path, in middle bed of narrowest part of BC Rainforest Garden","","","Shrub","","","Yellow-listed British Columbia","YW","Burnaby, Rosemary's Bog. SE Marine DR. along north side of Fraser River","plant",7,NA,49.216667,-123,"Canada","","Rose, Allan A.","Vaccinium uliginosum L.","1975-0852.01","","12601/0-0284-1975","AAR.75040","","W",1,"","Rose, Allan A.",NA,"1975-01-01","P","Planting","1975-0852","UBC Botanical Garden",852,"AAR.75040","UBC","Vaccinium","","1","1",""
"796","Vaccinium vitis-idaea","Lingonberry","Secondary","","",NA,"","Vaccinium vitis-idaea",1953,"North (PP Plan #46), Nitobe Memorial Garden","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Vaccinium vitis-idaea L.","1953-0004.01","","08727/0-0104-1953","","","G",1,"","",NA,"1953-01-01","P","Planting","1953-0004","UBC Botanical Garden",4,"","UBC","Vaccinium","","1","1",""
"797","Viburnum acerifolium","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum acerifolium",2019,"Nursery","","","Shrub","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",210,NA,42.669788,-81.172849,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Viburnum acerifolium L.","2019-1057.88","","","bjs.19.67","","W",88,"","Stormes, Ben",NA,"2020-06-03","PRO","Planting","2019-1057","UBC Botanical Garden",1057,"bjs.19.67","UBC","Viburnum","","1","",""
"798","Viburnum acerifolium","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum acerifolium",2017,"Nursery","","","Shrub","","","","","Thames Talbot Land Trust Property - Joany's Woods","seed",NA,NA,43.153149,-81.809943,"Canada","","Stormes, Ben","Viburnum acerifolium L.","2017-0367.88","","","bjs.17.055","","W",88,"","Stormes, Ben",NA,"2020-03-24","PRO","Planting","2017-0367","UBC Botanical Garden",367,"bjs.17.055","UBC","Viburnum","","3","16",""
"799","Viburnum acerifolium","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum acerifolium",2007,"Kalm","","","Shrub","","","","","Piedmont forest relict woodland, Chapelhill","seed",NA,NA,NA,NA,"United States of America","","Cronk, Quentin CB","Viburnum acerifolium L.","2007-0106.01","","38466/0-5649-2007","","","W",1,"","",NA,"2020-02-04","O","Planting","2007-0106","UBC Botanical Garden",106,"","UBC","Viburnum","","1","49",""
"800","Viburnum cassinoides","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum cassinoides",2018,"Bannister","","","Shrub","","","","","Huntsville, Muskoka District","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Viburnum cassinoides L.","2018-0775.01","","","bjs.18.25","","W",1,"","Stormes, Ben",NA,"2020-09-26","P","Planting","2018-0775","UBC Botanical Garden",775,"bjs.18.25","UBC","Viburnum","","1","",""
"801","Viburnum cassinoides","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum cassinoides",2011,"Clayton","","","Shrub","","","","","MRC Matawinie: Parc national du Mont-Tremblant","seed",400,NA,46.333333,-74.516667,"Canada","","Montreal Botanic Garden, Montreal, PQ, Canada","Viburnum cassinoides L.","2011-0525.01","","40804/0-0063-2011","","","W",1,"","Bailleul, S.M.",NA,"2019-08-01","O","Planting","2011-0525","UBC Botanical Garden",525,"","UBC","Viburnum","","1","44",""
"802","Viburnum dentatum","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum dentatum",2011,"Lawson","","","Shrub","","","","","Hawley Bog, Franklin County","seed",539,NA,42.576111,-72.892778,"United States of America","","Smith College Botanic Garden, Northampton, MA 01060, USA","Viburnum dentatum L.","2011-0149.01","","40428/0-0065-2011","","","W",1,"","",NA,"2020-01-09","O","Planting","2011-0149","UBC Botanical Garden",149,"","UBC","Viburnum","","1","8",""
"803","Viburnum edule","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum edule",1973,"Rock walls plus downslope bed to main path","","","Shrub","","","Yellow-listed British Columbia","YW","UBC Forest, K Rd. Marion L.","plant",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Viburnum edule (Michx.) Raf.","1973-0302.01","","06324/0-0212-1973","","","W",1,"","",NA,"2016-05-01","O","Planting","1973-0302","UBC Botanical Garden",302,"","UBC","Viburnum","","1","1",""
"804","Viburnum lentago","Highbush cranberry",NA,NA,NA,NA,NA,"Viburnum lentago",2007,"Kalm","","","Shrub or Tree","","","","","Mohannes","seed",110,NA,45.166667,-67.383333,"Canada","2007-0107.02","c/o CA Forest Service-Atlantic Centre, POB 4000, Fredericton, NB E3B 5P7","Viburnum lentago L.","2007-0107.04","","38467/0-0694-2007","","","W",4,"","",NA,"2020-02-04","O","Planting","2007-0107","UBC Botanical Garden",107,"","UBC","Viburnum","","1","50",""
